SRP356530/LEAVES_D-LEAVES_C	SRP098756/CROWN_D-CROWN_C	SRP098756/LEAVES_D-LEAVES_C	SRP098756/ROOTS_D-ROOTS_C	SRP072216/LEAVES_D-LEAVES_C	SRP072216/LEAVES_D-LEAVES_TABA
TraesCS7D02G260200	0.450835343828561					
TraesCS7D02G260700	0.903933824821795					-0.241815829081535
TraesCS7D02G260900	-1.87131538185177					0.671202106373606
TraesCS7D02G261300					0.34814941880837	
TraesCS7D02G261400						-0.439591621992543
TraesCS7D02G261800	0.365935493183371					
TraesCS7D02G261900	3.38128600472257					
TraesCS7D02G262200	1.10917061166782					-0.538919365818612
TraesCS7D02G262600					-0.559611089201885	
TraesCS7D02G262700	2.2960907143071					
TraesCS7D02G263300				-1.15656877061071		-0.240029163943807
TraesCS7D02G263800	-0.60306734440694					
TraesCS7D02G263900	0.552834957219678					
TraesCS7D02G264000				1.59770448845211	0.439074364365117	0.679328284025189
TraesCS7D02G264100	-1.10938798408699					
TraesCS7D02G264400	-0.402450149786464				0.496179388270764	
TraesCS7D02G265000	-2.28316148480896					
TraesCS7D02G265200	-0.448043440192732					
TraesCS7D02G265400						0.22227242057358
TraesCS7D02G265500	0.577430110757583					0.305767306043464
TraesCS7D02G265800	1.17922928009169					
TraesCS7D02G265900	-0.827229079609912					
TraesCS7D02G266300					-0.232123730916584	
TraesCS7D02G266800						0.234130590798274
TraesCS7D02G267000					0.401142024203569	-0.459570572961052
TraesCS7D02G267100	-0.538664155276723			-1.23752866697131		
TraesCS7D02G267200					0.594548751161095	
TraesCS7D02G267300		1.00672039664655				
TraesCS7D02G267400				-0.846231377493469		
TraesCS7D02G267600	-0.492245330740162					
TraesCS7D02G267900					0.378673884192207	
TraesCS7D02G268300	1.10236304864571					-0.524198436192741
TraesCS7D02G268800					-0.609354726820963	-0.6806908367212
TraesCS7D02G269000				0.738289960646546		
TraesCS7D02G269500					0.245530701834288	0.234714004623557
TraesCS7D02G269700	0.510798905013366					-0.286240850568602
TraesCS7D02G269800	0.838444307952145				-0.64540741536025	
TraesCS7D02G269900	1.65470851165884				-0.159391122541755	-0.608828490829101
TraesCS7D02G270100						-0.428497668144579
TraesCS7D02G270600	-1.65683021257945					1.40865997558913
TraesCS7D02G270900	0.542682957760196					
TraesCS7D02G271000	0.761563163004242					
TraesCS7D02G271100	1.27405961755052					
TraesCS7D02G271700					-0.178577666800222	
TraesCS7D02G271800						0.365747761519025
TraesCS7D02G271900	0.648323892655717					
TraesCS7D02G272300					-0.602928282851919	
TraesCS7D02G272400				3.25732721387017		
TraesCS7D02G272500	0.755768606220673					
TraesCS7D02G272700		-1.09768975227039			-0.271181316392711	
TraesCS7D02G272900					0.676119977111911	0.720277540891815
TraesCS7D02G273000						-0.418016676333533
TraesCS7D02G274700		-1.42574945213939				
TraesCS7D02G275900	1.55413462976938					-0.557072576205714
TraesCS7D02G276300	2.4228576590989				0.215724332404957	-0.414502124251787
TraesCS7D02G277000	1.22795326176365				-0.300762821478165	-0.288136541934623
TraesCS7D02G277100					-0.287175203069068	
TraesCS7D02G277200	0.605105227097679	-1.28732255772327			-0.528549220234802	
TraesCS7D02G277300					0.368476706059029	
TraesCS7D02G277400	1.00412824689199					
TraesCS7D02G277500					-0.609099890614771	
TraesCS7D02G277800	0.966112933615181					-0.220660488772925
TraesCS7D02G277900	0.365387532418772				-0.543389050444806	-0.304268084487292
TraesCS7D02G278000		-3.14242176900886				
TraesCS7D02G278100	1.2586325787731				0.369667530738041	-0.319208311105519
TraesCS7D02G278600	1.17380626345087				-0.299771619759906	
TraesCS7D02G279900					-0.742504417807384	
TraesCS7D02G280300	-0.728843381235105					
TraesCS7D02G280600	1.78259962218796				0.226177006205546	
TraesCS7D02G280900				1.19071984581342		
TraesCS7D02G281200						-0.500453203049914
TraesCS7D02G281400						0.311095222425672
TraesCS7D02G281500	0.67680917078917					
TraesCS7D02G281700	-0.578162785562729					
TraesCS7D02G281900					-0.556681529783461	-0.228666719194882
TraesCS7D02G282000	0.504574591723821					
TraesCS7D02G282100	-0.484608195597685					
TraesCS7D02G282200						0.244326477867599
TraesCS7D02G282600					0.410914514372752	
TraesCS7D02G282700					-0.465370165967358	
TraesCS7D02G283000	0.611553526143451				0.308184986529422	
TraesCS7D02G283400	-0.418769748218624				0.211318650712485	0.220409388829408
TraesCS7D02G283500					-0.400463981994758	
TraesCS7D02G283600	1.31440044167196					-0.631503271648001
TraesCS7D02G283700	0.820258568024314					
TraesCS7D02G283900	0.856990666625542					0.316271539521826
TraesCS7D02G284100	-0.966670980942984					
TraesCS7D02G284200						-0.561668855045138
TraesCS7D02G284400					-0.454470944421006	
TraesCS7D02G284600					-0.248054000932887	
TraesCS7D02G284900	0.790954923211211					-0.2194629948438
TraesCS7D02G286900					-0.742889050634196	
TraesCS7D02G287000	-0.310092812450365					0.333025141544421
TraesCS7D02G287200					0.674585954439856	0.327142950812908
TraesCS7D02G287300					-0.334948380208391	-0.312680854129502
TraesCS7D02G287400	0.679504350793939					
TraesCS7D02G287500	0.765869864102018				-0.295950403570265	-0.506694926737263
TraesCS7D02G288000					-0.242817661890499	0.253918831705228
TraesCS7D02G288100					-0.166258099997838	
TraesCS7D02G288400	0.923918853230282				0.712524341703988	
TraesCS7D02G288700	1.00657077593275					-0.364898525426317
TraesCS7D02G288800						0.301991489622596
TraesCS7D02G288900	0.47243008041758					
TraesCS7D02G289300	0.44440895093346				0.20326446209127	-0.199719014184629
TraesCS7D02G289500					0.273270804321339	
TraesCS7D02G289600	-0.477171806965208					
TraesCS7D02G289900	1.25630774550323					-0.520948776765657
TraesCS7D02G290000					0.702293074785022	
TraesCS7D02G290300	-0.459614685272672					
TraesCS7D02G290500	1.03741554959411				0.3899019860666	-0.205823470694584
TraesCS7D02G290700	0.610127318337824					-0.532997344245969
TraesCS7D02G290800	-0.373739083788315					0.256549184528416
TraesCS7D02G291100					0.27140841058748	0.350643698358282
TraesCS7D02G291500						0.267532148544005
TraesCS7D02G291700					0.46027041568138	
TraesCS7D02G292000	0.981015595997527				0.208193719384265	
TraesCS7D02G292300					-0.276959038768292	
TraesCS7D02G292400	1.04019717612764					-0.543050069162974
TraesCS7D02G293100	1.48397919536304				0.279811144194677	-0.310972960573811
TraesCS7D02G293600						0.364928281064765
TraesCS7D02G293900	-0.654518290481356				0.583554614011314	0.729363487525707
TraesCS7D02G294100	0.466203718061674				-0.32711268736931	
TraesCS7D02G294300					-1.25156973847544	-1.02336052672773
TraesCS7D02G295000					-0.365224237811242	
TraesCS7D02G295100	-0.56154226068768					
TraesCS7D02G295400	-0.754678924983315				0.684984046179355	0.936934041937963
TraesCS7D02G296500						0.757006891054961
TraesCS7D02G297100	-0.845302342938531				0.561166107883002	0.439207232202625
TraesCS7D02G297200	-0.618571134770557					
TraesCS7D02G297600	-0.618371838585707			-1.07045569042319		
TraesCS7D02G297700	-1.53593929378956					
TraesCS7D02G298100		1.4501951310754			0.69699321601692	
TraesCS7D02G298700	-0.660539514812441					
TraesCS7D02G299500	0.561330590302497			1.20227772009758		-0.470776136154854
TraesCS7D02G300300	1.34720198605236					
TraesCS7D02G301900					-0.473937855029774	
TraesCS7D02G302000	-2.72316516083107					
TraesCS7D02G302100	-1.27354722705992					
TraesCS7D02G303500					-0.542744490390021	
TraesCS7D02G303600					-0.593847984060392	
TraesCS7D02G303900	0.604530072874158				0.265454871515856	-0.253284549529335
TraesCS7D02G304100					0.534585986535358	0.477216803926372
TraesCS7D02G304500	0.880220202977765					
TraesCS7D02G304900						-0.560878991811159
TraesCS7D02G305000	0.631265797958622			1.83402398992902		
TraesCS7D02G305200	-0.59886297040072					
TraesCS7D02G305300	0.867792125739184					
TraesCS7D02G306300						1.19676259817453
TraesCS7D02G306400				1.03052030544643		
TraesCS7D02G306600						-0.245939944022239
TraesCS7D02G306700				-3.07662225004599		-1.07395761882617
TraesCS7D02G307000	0.61294714960405		-2.75173226897081			
TraesCS7D02G308500					0.424955175872405	0.283514042212804
TraesCS7D02G308700	1.26763356658662					
TraesCS7D02G308900						-0.277683532452158
TraesCS7D02G309100	-0.599756462623276					
TraesCS7D02G309200	0.751070549162113				-2.31205071832693	-1.39991384217927
TraesCS7D02G309500	0.624674576336335			1.35109488767561		0.261625669021882
TraesCS7D02G310300	-0.443371073183577					
TraesCS7D02G310400	-1.13430438403728					
TraesCS7D02G310600	-0.542905459070815				0.659631379826403	0.68980114456969
TraesCS7D02G310900	-1.35269936383042					
TraesCS7D02G311300	1.91301709570621					-0.57104971153307
TraesCS7D02G312000		1.32892277617133				
TraesCS7D02G312500					-0.202844050028592	-0.380763412017982
TraesCS7D02G313900					-0.31639731284562	0.305202625152234
TraesCS7D02G314600	2.03757183982481					
TraesCS7D02G315100						-0.48867727046115
TraesCS7D02G315300						0.50681221775836
TraesCS7D02G315500	0.387924608567231	-1.53243612528391	-1.31301578070778	-1.00638523964326		-0.473341388376441
TraesCS7D02G315800	0.394025729379451				-0.421596092730786	
TraesCS7D02G316000						-0.190452711873066
TraesCS7D02G316200	-1.3750003687748					
TraesCS7D02G316500					0.935356375530488	0.816809566328414
TraesCS7D02G316600					0.587432726797362	
TraesCS7D02G316700		1.99101922248511	2.03616753996986	1.55802749035594	0.256066460822778	
TraesCS7D02G317300				-1.56809835835894		
TraesCS7D02G317400					0.52184858791686	0.407690560009135
TraesCS7D02G317500	-0.490263227071918			1.25110130547294		0.290842487249762
TraesCS7D02G317600	-0.85622616113296					0.823943978140526
TraesCS7D02G317700					0.393828188563007	0.44365094747444
TraesCS7D02G318400					0.226563903744661	
TraesCS7D02G318700				1.35952268398464		0.331092020096612
TraesCS7D02G318800	-1.45633016622284				0.568130578730733	
TraesCS7D02G319000	0.838173490828854					-0.392351785614013
TraesCS7D02G319100	-0.636063556860261				-0.389055361684023	0.658539920683913
TraesCS7D02G319300					0.356021624795922	0.786766565348369
TraesCS7D02G320000		-1.06557649074624				
TraesCS7D02G320300				1.09300851332246	-0.384684641327384	
TraesCS7D02G320700	-0.440884880263289					
TraesCS7D02G320800	-0.477394353512687					
TraesCS7D02G321200					0.573091845488638	1.15011014532516
TraesCS7D02G321500		1.69458231988774				
TraesCS7D02G321900	-0.581309366798834					
TraesCS7D02G322000	1.82518476857579					-0.491067110590972
TraesCS7D02G322100	1.95958182212976					
TraesCS7D02G322300					0.377964046752333	
TraesCS7D02G322500	0.447608568566491					
TraesCS7D02G323000				1.19586247565747		
TraesCS7D02G323400	1.17541047827208					
TraesCS7D02G323900					-1.44526910418902	-1.75095774109104
TraesCS7D02G324400					-0.421285446672986	
TraesCS7D02G324500					0.424644586236254	
TraesCS7D02G324600	1.23486288393802					-0.31046603132822
TraesCS7D02G324700	1.27422145689345					
TraesCS7D02G324800	-0.767327290891876					0.280252700791132
TraesCS7D02G324900		1.32918940006325			-0.350390884604061	-0.373674625733969
TraesCS7D02G325100	-0.584830390644041					
TraesCS7D02G325500					2.04801927815513	2.40886295552307
TraesCS7D02G325600	1.98990346815065					-0.714875244993528
TraesCS7D02G325800	1.89698725845659					
TraesCS7D02G325900	-0.516902465343247					
TraesCS7D02G326400	-0.417934369059975					
TraesCS7D02G326500						0.305427097965722
TraesCS7D02G326600	1.48753386958788					-0.744229907884373
TraesCS7D02G326700					0.413871146444467	0.453039261413649
TraesCS7D02G327100	0.996713784933016				-0.965460564203339	-0.645375034580256
TraesCS7D02G327600	-1.41170523073912					
TraesCS7D02G327700	0.995761912596599				0.257420167088708	-0.595019091079186
TraesCS7D02G328100	-0.583923428059482				-0.384880681324598	-0.326271990072886
TraesCS7D02G328400					-0.428093720018396	
TraesCS7D02G328500					0.731170194895647	
TraesCS7D02G328600	0.430892671967103					
TraesCS7D02G329300					-1.55427579088183	-0.934209008838825
TraesCS7D02G329500				2.42408409696508		0.225736397581118
TraesCS7D02G329700	-0.712779092009924			0.915455239467745	0.755941449809605	0.587156251931099
TraesCS7D02G330100				-1.54934932603908	-0.971649267906129	-0.911027082403138
TraesCS7D02G333200					-0.325461606626287	-0.389673389989242
TraesCS7D02G333600					-0.223934825135377	
TraesCS7D02G333900	1.4874933027262					
TraesCS7D02G334900	0.508185758677924					
TraesCS7D02G335700					-0.283414970373615	-0.206359113729906
TraesCS7D02G335800					-0.240921823018592	
TraesCS7D02G336000						0.993397013515496
TraesCS7D02G336100					0.358919055724561	
TraesCS7D02G336300	-0.581531379143973					
TraesCS7D02G336500						0.490356483112778
TraesCS7D02G336600	1.1102953760396					-0.346529469241998
TraesCS7D02G337800	0.707919892514658					0.597590783478742
TraesCS7D02G337900				-1.26494258194325		
TraesCS7D02G338200	-0.332415847633205					
TraesCS7D02G338500					0.643164132247897	
TraesCS7D02G338600	1.06816719643767				0.346040641785997	-0.66655656566514
TraesCS7D02G338800	0.46872118895048					
TraesCS7D02G339300					0.899275769906119	0.336102843310134
TraesCS7D02G339600	-2.44946256443037				-0.718287183956733	
TraesCS7D02G339700					-2.26506666073125	
TraesCS7D02G340000						-0.523936865098654
TraesCS7D02G340200						0.470070013153845
TraesCS7D02G340400	1.41616648924901	2.54111859330567		4.64056287852508	1.94017458876732	2.48358567429209
TraesCS7D02G340600		2.39958058774656				
TraesCS7D02G341400	-0.531928268608139					
TraesCS7D02G341500						0.366706084205403
TraesCS7D02G341900						0.440024284736661
TraesCS7D02G342000	1.06806200320233					
TraesCS7D02G342200	-0.843405069580826					
TraesCS7D02G342400					-1.96871901590668	
TraesCS7D02G342800		1.52374921845326	1.17446728436415			
TraesCS7D02G343200					0.724559505372065	
TraesCS7D02G343300	1.34932741893876					-0.660105592122313
TraesCS7D02G343500					0.645056671684376	1.25230961882186
TraesCS7D02G343600	0.56159809366896					
TraesCS7D02G344300					-0.327648618502358	
TraesCS7D02G344700	1.51221233432176					
TraesCS7D02G345100	-0.598691338523291				0.196449301987434	
TraesCS7D02G345200					0.340299384108823	
TraesCS7D02G345300	0.635733479648537					
TraesCS7D02G345400	-0.591940847306052					
TraesCS7D02G345800	-1.04848387237228					
TraesCS7D02G345900	0.790354012383711					
TraesCS7D02G346000	0.767800079895604				0.205101239446745	
TraesCS7D02G346100	-1.7291370523508					1.09895220866888
TraesCS7D02G346400					-0.71101323011999	
TraesCS7D02G347300					-2.52124646629736	
TraesCS7D02G347500	0.640619940697095					
TraesCS7D02G347600					-0.901807792351697	-1.43270410731176
TraesCS7D02G348300	0.53621834496013					
TraesCS7D02G349400	-0.853682708069775					
TraesCS7D02G349700					0.482278174832631	0.546948996607893
TraesCS7D02G349900	0.4785465030485					
TraesCS7D02G350000	-3.73296883233499					
TraesCS7D02G350700	0.454509931326277				0.210497745186236	
TraesCS7D02G351200	1.21696386571324				-0.33744497570582	-0.456895496699129
TraesCS7D02G351300					-4.16256433024845	
TraesCS7D02G351900	-0.482909368044027					0.719409505372014
TraesCS7D02G352200						-0.678813749798463
TraesCS7D02G352400					0.70954796646272	
TraesCS7D02G352500						0.308778366586113
TraesCS7D02G352700					0.426856395989649	0.50945281175191
TraesCS7D02G353100	0.934105277687617				-1.28350412855515	-0.44613752551053
TraesCS7D02G353600	0.425128849956027			1.04554719142355		
TraesCS7D02G353700	-0.714580851823528					
TraesCS7D02G354100					-0.923448425877108	
TraesCS7D02G354200	2.89046186632744				-2.20577899612981	-1.5849158372192
TraesCS7D02G354600						-0.314879197432359
TraesCS7D02G355000					-1.03014796803612	-1.51197303278933
TraesCS7D02G355100	-0.85145750462669					
TraesCS7D02G355900	1.22481453582098					
TraesCS7D02G356600					-0.416467551783024	
TraesCS7D02G356900	0.768441017349097					
TraesCS7D02G357200	0.877504726288176				-0.865960446607342	
TraesCS7D02G357300	0.736813571435451					
TraesCS7D02G357400					0.754399924196356	1.13531271299942
TraesCS7D02G358000	-1.65842531611052					
TraesCS7D02G358200		0.989123869818487				
TraesCS7D02G359000					-0.279576286900712	
TraesCS7D02G359100						-0.361596174898866
TraesCS7D02G359500	-1.89968532372748				-1.67119846632327	-1.95425466120688
TraesCS7D02G360100	2.11962329331791			-2.69923545693619		
TraesCS7D02G360500	0.41493339978633					
TraesCS7D02G360700	-0.499679346875235				0.45895068820457	1.59619674268489
TraesCS7D02G361000					-0.288325391025465	
TraesCS7D02G361100					-0.246705691089442	
TraesCS7D02G361200	1.8698599507316					
TraesCS7D02G361700					-0.657091311576953	
TraesCS7D02G363000					-0.463832223540458	
TraesCS7D02G363400	-0.515904300585969					
TraesCS7D02G364200					0.209445214432997	0.233878876204761
TraesCS7D02G364700					-0.480105694795373	-0.370810166971615
TraesCS7D02G364900	1.43837421872951				0.519353342971582	0.591030925093406
TraesCS7D02G365300	-3.22206336224551					
TraesCS7D02G365400	0.647642672051305	-1.7954057619407				
TraesCS7D02G365500	-3.25088536970088					
TraesCS7D02G365800					-1.72769705043925	-0.393422852928009
TraesCS7D02G365900					-0.427041794924881	
TraesCS7D02G366200					0.429497963567418	0.509704471577075
TraesCS7D02G366600					-0.435352454114916	
TraesCS7D02G366800						1.42854768263608
TraesCS7D02G367100					-0.921247418381258	
TraesCS7D02G367200						-0.337888088067615
TraesCS7D02G367600	-4.85293255551146				-3.63937813257534	-2.46622454584065
TraesCS7D02G367700				3.77800081498989	1.38775488339588	2.43843662320695
TraesCS7D02G368100					-0.400718147925012	
TraesCS7D02G369600				1.29089648849318		
TraesCS7D02G370300						0.305045894305375
TraesCS7D02G370400	5.40811024212541					
TraesCS7D02G370500	0.39773365217668					
TraesCS7D02G370700						-0.505597508737931
TraesCS7D02G371000					-0.648912654664258	
TraesCS7D02G371100					-0.483015397553945	-0.535913947373893
